"URL","File Size (Bytes)","# Outlinks","Content Type"
"https://www.usatoday.com/videos/money/reviewed/2021/10/08/we-had-real-kids-try-costumes-shopdisney/6051174001/","123298","157","text/html"
"https://www.usatoday.com/videos/money/reviewed/2022/11/09/best-gifts-husbands/8244603001/","123714","157","text/html"
"https://www.usatoday.com/videos/money/reviewed/2023/03/02/harry-potter-smart-home-wand/11384215002/","87799","116","text/html"
"https://www.usatoday.com/videos/money/reviewed/2022/01/06/tuft-needle-original-best-mattress-box-you-can-buy/9120359002/","123986","157","text/html"
"https://www.usatoday.com/videos/money/reviewed/2022/11/08/best-gifts-foodie-your-life/8244594001/","124207","157","text/html"
"https://www.usatoday.com/videos/money/reviewed/2022/11/04/10-gifts-women-actually-want-year/8244451001/","123747","157","text/html"
"https://www.usatoday.com/videos/money/reviewed/2021/08/18/stay-cool-oven-free-meals-hello-fresh/8179300002/","123276","157","text/html"
"https://www.usatoday.com/videos/money/reviewed/2023/03/02/unboxing-harry-potter-smart-home-wand/11384299002/","87978","116","text/html"
"https://www.usatoday.com/videos/money/reviewed/2021/06/07/5-grilling-tools-qvcs-david-venable-swears/7592422002/","123647","157","text/html"
"https://www.usatoday.com/story/sports/nfl/eagles/2023/01/31/lane-johnson-painful-injury-nfc-championship-49-ers-nick-bosa/11155042002/","202540","171","text/html"
"https://www.usatoday.com/story/sports/nfl/49ers/2023/02/05/steve-wilks-interview-san-francisco-49-ers-defensive-coordinator-role/51251059/","181768","159","text/html"
"https://www.usatoday.com/picture-gallery/travel/10best/2022/12/01/20-best-festive-hotels-and-inns-holidays/10806023002/","161785","183","text/html"
"https://www.usatoday.com/picture-gallery/travel/10best/awards/2022/11/20/10-best-cideries-united-states-according-readers/10711219002/","149706","183","text/html"
"https://www.usatoday.com/picture-gallery/travel/destinations/2022/12/07/top-destinations-2022-google-flights/10852632002/","146237","183","text/html"
"https://www.usatoday.com/picture-gallery/travel/experience/america/theme-parks/2022/06/23/disney-world-holiday-services-warehouse-tour/7685677001/","151862","183","text/html"
"https://www.usatoday.com/picture-gallery/travel/destinations/2019/06/14/havasupai-falls-grand-canyon-waterfalls-arizona/1453705001/","149867","183","text/html"
"https://www.usatoday.com/picture-gallery/travel/2023/02/16/10-most-welcoming-travel-destinations-2023/11265664002/","149240","183","text/html"
"https://www.usatoday.com/picture-gallery/travel/destinations/2023/02/04/europe-travel-10-popular-cities/11163924002/","148842","183","text/html"
"https://www.usatoday.com/picture-gallery/travel/cruises/2022/11/02/holland-america-line-history/8239287001/","145008","183","text/html"
"https://www.usatoday.com/picture-gallery/travel/10best/awards/2023/01/08/10-best-caribbean-resorts-2023-according-readers/10994729002/","149684","183","text/html"
"https://www.usatoday.com/picture-gallery/travel/10best/awards/2022/12/25/where-best-spots-cross-country-skiing-north-america/10927026002/","150243","183","text/html"
"https://www.usatoday.com/picture-gallery/travel/10best/awards/2022/11/13/10-best-new-breweries-united-states-according-readers/8315310001/","151267","183","text/html"
"https://www.usatoday.com/picture-gallery/travel/10best/awards/2023/01/15/10-best-beach-bars-caribbean-2023/11032138002/","149516","183","text/html"
"https://www.usatoday.com/picture-gallery/travel/10best/awards/2022/12/11/10-best-ski-towns-north-america-2022-2023-ski-season/10852836002/","151207","183","text/html"
"https://www.usatoday.com/picture-gallery/travel/10best/awards/2022/11/27/10-best-brewpubs-united-states-according-readers/10762523002/","149790","183","text/html"
"https://www.usatoday.com/picture-gallery/travel/10best/awards/2022/11/15/10-best-hotel-loyalty-programs-2022-according-readers/8315453001/","149358","183","text/html"
"https://www.usatoday.com/sitemap/2015/november/30/","180816","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/20/","181084","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/9/","180800","386","text/html"
"https://www.usatoday.com/sitemap/2015/november/10/","181395","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/22/","182751","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/7/","181994","386","text/html"
"https://www.usatoday.com/sitemap/2015/november/21/","182761","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/8/","182550","386","text/html"
"https://www.usatoday.com/sitemap/2015/november/12/","180995","388","text/html"
"https://www.usatoday.com/sitemap/2015/november/5/","180496","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/24/","182414","388","text/html"
"https://www.usatoday.com/sitemap/2015/november/23/","183007","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/11/","180898","388","text/html"
"https://www.usatoday.com/sitemap/2015/november/6/","180455","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/3/","180978","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/14/","181958","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/26/","181720","386","text/html"
"https://www.usatoday.com/sitemap/2015/november/4/","180269","388","text/html"
"https://www.usatoday.com/sitemap/2015/november/25/","181535","388","text/html"
"https://www.usatoday.com/sitemap/2015/november/13/","181111","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/28/","183283","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/16/","181540","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/1/","182684","386","text/html"
"https://www.usatoday.com/sitemap/2015/november/2/","181102","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/27/","181686","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/15/","182580","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/18/","181491","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/29/","183096","387","text/html"
"https://www.usatoday.com/sitemap/2015/november/17/","181846","388","text/html"
"https://www.usatoday.com/sitemap/2015/november/19/","181779","388","text/html"
"https://www.usatoday.com/sitemap/2021/april/9/","186206","386","text/html"
"https://www.usatoday.com/sitemap/2021/april/8/","186085","386","text/html"
"https://www.usatoday.com/sitemap/2021/april/19/","186934","386","text/html"
"https://www.usatoday.com/sitemap/2021/april/30/","186704","385","text/html"
"https://www.usatoday.com/sitemap/2021/april/21/","186131","386","text/html"
"https://www.usatoday.com/sitemap/2016/march/30/","180739","387","text/html"
"https://www.usatoday.com/sitemap/2016/november/8/","181738","387","text/html"
"https://www.usatoday.com/sitemap/2016/january/20/","181734","387","text/html"
"https://www.usatoday.com/sitemap/2016/april/21/","181628","388","text/html"
"https://www.usatoday.com/sitemap/2016/july/11/","181052","387","text/html"
"https://www.usatoday.com/sitemap/2016/may/6/","181398","387","text/html"
"https://www.usatoday.com/sitemap/2016/july/23/","182138","386","text/html"
"https://www.usatoday.com/sitemap/2016/january/23/","182124","386","text/html"
"https://www.usatoday.com/sitemap/2016/march/31/","180857","387","text/html"
"https://www.usatoday.com/sitemap/2016/january/11/","181128","387","text/html"
"https://www.usatoday.com/sitemap/2016/november/5/","182571","386","text/html"
"https://www.usatoday.com/sitemap/2016/april/20/","180691","387","text/html"
"https://www.usatoday.com/sitemap/2016/september/1/","181360","387","text/html"
"https://www.usatoday.com/sitemap/2016/september/30/","182836","387","text/html"
"https://www.usatoday.com/sitemap/2016/july/12/","181234","387","text/html"
"https://www.usatoday.com/sitemap/2016/may/7/","182305","385","text/html"
"https://www.usatoday.com/sitemap/2016/july/24/","182238","386","text/html"
"https://www.usatoday.com/sitemap/2016/march/20/","182133","386","text/html"
"https://www.usatoday.com/sitemap/2016/january/10/","182736","387","text/html"
"https://www.usatoday.com/sitemap/2016/january/22/","182090","387","text/html"
"https://www.usatoday.com/sitemap/2016/november/6/","184159","386","text/html"
"https://www.usatoday.com/sitemap/2016/september/2/","182205","387","text/html"
"https://www.usatoday.com/sitemap/2016/may/10/","180705","387","text/html"
"https://www.usatoday.com/sitemap/2016/december/2/","184004","387","text/html"
"https://www.usatoday.com/sitemap/2016/may/22/","181221","386","text/html"
"https://www.usatoday.com/sitemap/2016/january/25/","181265","387","text/html"
"https://www.usatoday.com/sitemap/2016/january/13/","181009","387","text/html"
"https://www.usatoday.com/sitemap/2016/november/20/","183797","387","text/html"
"https://www.usatoday.com/sitemap/2016/march/2/","180460","387","text/html"
"https://www.usatoday.com/sitemap/2016/september/3/","182418","386","text/html"
"https://www.usatoday.com/sitemap/2016/july/30/","181588","386","text/html"
"https://www.usatoday.com/sitemap/2016/may/11/","180390","387","text/html"
"https://www.usatoday.com/sitemap/2016/may/23/","180045","387","text/html"
"https://www.usatoday.com/sitemap/2016/december/1/","184095","388","text/html"
"https://www.usatoday.com/sitemap/2016/january/12/","181037","387","text/html"
"https://www.usatoday.com/sitemap/2016/january/24/","182771","386","text/html"
"https://www.usatoday.com/sitemap/2016/september/4/","182443","386","text/html"
"https://www.usatoday.com/sitemap/2016/november/21/","183728","387","text/html"
"https://www.usatoday.com/sitemap/2016/march/3/","180572","387","text/html"
"https://www.usatoday.com/sitemap/2016/may/20/","180807","387","text/html"
"https://www.usatoday.com/sitemap/2016/july/31/","182296","386","text/html"
"https://www.usatoday.com/sitemap/2016/january/27/","181074","387","text/html"
"https://www.usatoday.com/sitemap/2016/january/15/","182703","387","text/html"
"https://www.usatoday.com/sitemap/2016/november/9/","181157","388","text/html"
"https://www.usatoday.com/sitemap/2016/november/22/","182423","387","text/html"
"https://www.usatoday.com/sitemap/2016/september/5/","181075","386","text/html"
"https://www.usatoday.com/sitemap/2016/november/10/","181523","387","text/html"
"https://www.usatoday.com/sitemap/2016/may/21/","181971","386","text/html"
"https://www.usatoday.com/sitemap/2016/july/20/","180168","387","text/html"
"https://www.usatoday.com/sitemap/2016/january/14/","181616","387","text/html"
"https://www.usatoday.com/sitemap/2013/january/31/","177590","367","text/html"
"https://www.usatoday.com/sitemap/2013/january/8/","178369","379","text/html"
"https://www.usatoday.com/sitemap/2013/january/16/","177537","370","text/html"
"https://www.usatoday.com/sitemap/2013/january/3/","177448","371","text/html"
"https://www.usatoday.com/sitemap/2013/january/28/","177828","372","text/html"
"https://www.usatoday.com/sitemap/2013/january/1/","177307","378","text/html"
"https://www.usatoday.com/sitemap/2013/january/2/","176989","370","text/html"
"https://www.usatoday.com/sitemap/2013/january/29/","177229","365","text/html"
"https://www.usatoday.com/sitemap/2013/january/17/","177866","374","text/html"
"https://www.usatoday.com/sitemap/2013/january/5/","172172","343","text/html"
"https://www.usatoday.com/sitemap/2013/january/18/","177804","369","text/html"
"https://www.usatoday.com/sitemap/2013/january/4/","176863","366","text/html"
"https://www.usatoday.com/sitemap/2013/january/19/","176449","366","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/22/best-candles-buy-anthropologie/11321000002/","150467","155","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/06/best-singles-awareness-day-gifts/11196590002/","146973","160","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/09/best-valentines-day-chocolate-gifts/11218968002/","174788","176","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/11/14/best-gifts-for-wives/10699843002/","250119","270","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/01/06/valentines-day-gifts-for-him/10997927002/","241846","228","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/28/best-gifts-for-coffee-lovers/11364327002/","167998","170","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/27/gifts-for-girlfriends/10616165002/","254643","277","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/11/25/best-gifts-for-men/10772423002/","262536","254","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/12/12/best-gift-ideas-for-mom/10883177002/","257700","271","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/27/self-care-gifts-for-women/11357981002/","172053","193","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/01/30/cheap-valentines-day-gifts-under-50/11129406002/","181677","180","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/01/23/best-gifts-for-women/11108461002/","242992","273","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/03/02/fitness-gifts-for-mom-mothers-day/11380223002/","160121","164","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/10/best-valentines-day-gifts-valentine-gift-guide/11228079002/","246807","232","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/03/best-gifts-for-husbands/11154551002/","235533","235","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/15/best-gifts-black-owned-businesses/11254039002/","217773","206","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/11/23/gifts-for-grandma/10763005002/","221957","221","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/02/10-best-cozy-gifts-valentines-day/11170072002/","153112","177","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/13/best-black-history-month-gifts/11230344002/","147950","154","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/01/31/cheap-valentines-day-gifts-under-25-amazon/11149280002/","169548","172","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/11/21/gifts-for-teenage-girls/10750331002/","250965","265","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/05/20/shop-best-wine-gifts-and-gifts-baskets-for-wine-lovers/9810835002/","195820","214","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/01/best-valentines-day-flowers/11155239002/","165006","180","text/html"
"https://www.usatoday.com/story/tech/reviewedcom/2019/10/22/best-teacher-gifts-25-gift-ideas-teachers-your-life-gg-19/3975943002/","178652","184","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/01/09/valentines-day-gifts-for-her/11003651002/","228670","215","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/14/last-minute-same-day-delivery-valentines-day-gifts-edible-arrangements/11255386002/","131497","150","text/html"
"https://www.usatoday.com/story/tech/reviewedcom/2019/11/27/best-gifts-under-100-gg-19/4311315002/","222901","224","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/14/last-minute-same-day-delivery-valentines-day-gifts-1-800-flowers/11255325002/","129754","149","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/11/21/best-friend-gifts/10751611002/","218904","230","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/10/valentines-day-jewelry-gifts/11227922002/","168804","176","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/22/best-gift-ideas-margarita-lovers/11222905002/","146531","158","text/html"
"https://www.usatoday.com/sitemap/2013/november/18/","177602","386","text/html"
"https://www.usatoday.com/sitemap/2013/november/17/","179307","386","text/html"
"https://www.usatoday.com/sitemap/2013/november/29/","178526","385","text/html"
"https://www.usatoday.com/sitemap/2013/november/16/","178550","386","text/html"
"https://www.usatoday.com/sitemap/2013/november/28/","178400","386","text/html"
"https://www.usatoday.com/story/travel/experience/america/national-parks/2023/03/01/yellowstone-151-years-national-park-protection-act/11358770002/","216155","168","text/html"
"https://www.usatoday.com/story/travel/experience/america/theme-parks/2023/02/14/disney-world-snacks-best-tips/11254902002/","199171","177","text/html"
"https://www.usatoday.com/story/travel/experience/theme-parks/2023/02/15/dollywood-i-will-always-love-you-celebration-concerts/11263001002/","175422","167","text/html"
"https://www.usatoday.com/story/travel/experience/america/theme-parks/2023/02/20/big-hero-6-san-fransokyo-disneyland/11305565002/","169531","167","text/html"
"https://www.usatoday.com/story/travel/experience/theme-parks/2023/02/22/dollywood-big-bear-mountain-heartsong-lodge/11326075002/","190628","168","text/html"
"https://www.usatoday.com/story/travel/experience/america/theme-parks/2023/02/28/splash-mountain-song-of-south-black-history/11149526002/","207034","194","text/html"
"https://www.usatoday.com/story/travel/experience/america/theme-parks/2023/01/10/disney-world-disneyland-changes-perks/11025937002/","188630","172","text/html"
"https://www.usatoday.com/story/travel/experience/america/national-parks/2023/03/01/great-smoky-mountains-national-parking-fee/11227652002/","193823","168","text/html"
"https://www.usatoday.com/story/travel/experience/america/theme-parks/2023/01/27/disney-100-disneyland-runaway-railway-ride-any-good/11079419002/","203040","174","text/html"
"https://www.usatoday.com/story/travel/experience/america/theme-parks/2023/02/17/universal-studios-hollywood-super-nintendo-world-tips/11149206002/","184182","175","text/html"
"https://www.usatoday.com/story/travel/experience/america/theme-parks/2022/12/02/splash-mountain-tiana-bayou-adventure-closing-date/10807468002/","188107","176","text/html"
"https://www.usatoday.com/story/travel/experience/america/theme-parks/2023/02/13/katmandu-park-punta-cana-caribbean-theme-park/11247494002/","172616","169","text/html"
"https://www.usatoday.com/story/travel/experience/america/2023/01/19/great-wolf-lodge-maryland-grand-opening/11082226002/","175880","164","text/html"
"https://www.usatoday.com/story/travel/experience/america/2023/02/04/super-bowl-phoenix-arizona-day-road-trip/11148291002/","186549","196","text/html"
"https://www.usatoday.com/story/travel/experience/theme-parks/2023/02/24/legoland-new-york-master-builder/11331841002/","177335","160","text/html"
"https://www.usatoday.com/story/travel/experience/america/theme-parks/2023/01/14/epcot-festivals-disney-world/11038379002/","186133","186","text/html"
"https://www.usatoday.com/story/travel/experience/america/theme-parks/2023/03/02/disneyland-cast-member-trip-tips/11365236002/","206722","193","text/html"
"https://www.usatoday.com/horoscopes/daily/leo/","28379","43","text/html"
"https://www.usatoday.com/horoscopes/daily/libra/","28409","43","text/html"
"https://www.usatoday.com/horoscopes/monthly/libra/","30469","43","text/html"
"https://www.usatoday.com/horoscopes/monthly/pisces/","30425","43","text/html"
"https://www.usatoday.com/horoscopes/daily/sagittarius/","28500","43","text/html"
"https://www.usatoday.com/horoscopes/daily/aquarius/","28406","43","text/html"
"https://www.usatoday.com/horoscopes/daily/taurus/","28454","43","text/html"
"https://www.usatoday.com/horoscopes/daily/gemini/","28449","43","text/html"
"https://www.usatoday.com/horoscopes/static/img/svg/sanctuarywhite.svg","3872","0","image/svg+xml"
"https://www.usatoday.com/horoscopes/monthly/taurus/","30179","43","text/html"
"https://www.usatoday.com/horoscopes/daily/pisces/","28394","43","text/html"
"https://www.usatoday.com/horoscopes/monthly/gemini/","30342","43","text/html"
"https://www.usatoday.com/horoscopes/daily/cancer/","28423","43","text/html"
"https://www.usatoday.com/horoscopes/monthly/scorpio/","30564","43","text/html"
"https://www.usatoday.com/horoscopes/monthly/sagittarius/","30432","43","text/html"
"https://www.usatoday.com/horoscopes/monthly/capricorn/","30694","43","text/html"
"https://www.usatoday.com/horoscopes/monthly/","26300","29","text/html"
"https://www.usatoday.com/story/life/2022/07/28/what-is-my-zodiac-sign-astrology-horoscopes-explained/10129149002/","186427","191","text/html"
"https://www.usatoday.com/horoscopes/monthly/aries/","30144","43","text/html"
"https://www.usatoday.com/horoscopes/monthly/aquarius/","30563","43","text/html"
"https://www.usatoday.com/horoscopes/monthly/cancer/","30372","43","text/html"
"https://www.usatoday.com/horoscopes/monthly/leo/","30403","43","text/html"
"https://www.usatoday.com/horoscopes/monthly/virgo/","30414","43","text/html"
"https://www.usatoday.com/horoscopes/daily/","26296","29","text/html"
"https://www.usatoday.com/horoscopes/daily/scorpio/","28429","43","text/html"
"https://www.usatoday.com/horoscopes/daily/virgo/","28439","43","text/html"
"https://www.usatoday.com/horoscopes/daily/aries/","28439","43","text/html"
"https://www.usatoday.com/videos/life/2022/12/06/daily-horoscopes/10789022002/","134084","167","text/html"
"https://www.usatoday.com/horoscopes/daily/capricorn/","28449","43","text/html"
"https://www.usatoday.com/staff/7493724002/connie-schultz/?page=2","163577","189","text/html"
"https://www.usatoday.com/sitemap/2012/october/4/","178138","385","text/html"
"https://www.usatoday.com/sitemap/2012/october/15/","178786","386","text/html"
"https://www.usatoday.com/sitemap/2013/july/12/","177142","385","text/html"
"https://www.usatoday.com/sitemap/2013/december/4/","178052","387","text/html"
"https://www.usatoday.com/sitemap/2013/july/27/","175333","367","text/html"
"https://www.usatoday.com/sitemap/2013/july/15/","177795","386","text/html"
"https://www.usatoday.com/sitemap/2013/july/14/","177645","381","text/html"
"https://www.usatoday.com/sitemap/2013/december/3/","177093","386","text/html"
"https://www.usatoday.com/sitemap/2013/july/26/","178094","386","text/html"
"https://www.usatoday.com/sitemap/2013/february/27/","178942","386","text/html"
"https://www.usatoday.com/sitemap/2013/december/2/","177992","385","text/html"
"https://www.usatoday.com/sitemap/2013/february/15/","178955","386","text/html"
"https://www.usatoday.com/sitemap/2013/may/11/","171730","351","text/html"
"https://www.usatoday.com/sitemap/2013/may/23/","177099","386","text/html"
"https://www.usatoday.com/sitemap/2013/june/19/","177638","387","text/html"
"https://www.usatoday.com/sitemap/2013/february/26/","178806","385","text/html"
"https://www.usatoday.com/sitemap/2013/december/1/","178877","386","text/html"
"https://www.usatoday.com/sitemap/2013/february/14/","179281","386","text/html"
"https://www.usatoday.com/sitemap/2013/may/10/","178224","386","text/html"
"https://www.usatoday.com/sitemap/2013/may/22/","177675","387","text/html"
"https://www.usatoday.com/sitemap/2013/february/25/","178711","384","text/html"
"https://www.usatoday.com/sitemap/2013/february/13/","178025","387","text/html"
"https://www.usatoday.com/sitemap/2013/may/21/","177527","386","text/html"
"https://www.usatoday.com/sitemap/2013/february/24/","179823","385","text/html"
"https://www.usatoday.com/sitemap/2013/february/12/","179136","385","text/html"
"https://www.usatoday.com/sitemap/2013/may/20/","177779","386","text/html"
"https://www.usatoday.com/sitemap/2013/february/19/","178900","386","text/html"
"https://www.usatoday.com/sitemap/2013/may/15/","178193","387","text/html"
"https://www.usatoday.com/sitemap/2013/may/27/","178157","386","text/html"
"https://www.usatoday.com/sitemap/2013/february/18/","178863","386","text/html"
"https://www.usatoday.com/sitemap/2013/may/14/","177506","387","text/html"
"https://www.usatoday.com/sitemap/2013/may/26/","176369","368","text/html"
"https://www.usatoday.com/sitemap/2013/february/17/","173430","352","text/html"
"https://www.usatoday.com/sitemap/2013/may/13/","177704","385","text/html"
"https://www.usatoday.com/sitemap/2013/may/25/","175825","371","text/html"
"https://www.usatoday.com/sitemap/2013/february/28/","178581","385","text/html"
"https://www.usatoday.com/sitemap/2013/february/16/","170062","335","text/html"
"https://www.usatoday.com/sitemap/2013/may/12/","172335","350","text/html"
"https://www.usatoday.com/sitemap/2013/may/24/","177397","386","text/html"
"https://www.usatoday.com/sitemap/2013/may/8/","177684","385","text/html"
"https://www.usatoday.com/sitemap/2013/june/10/","178199","387","text/html"
"https://www.usatoday.com/sitemap/2013/october/30/","177498","387","text/html"
"https://www.usatoday.com/sitemap/2013/june/23/","175720","368","text/html"
"https://www.usatoday.com/sitemap/2013/june/11/","177063","386","text/html"
"https://www.usatoday.com/sitemap/2013/february/1/","177081","356","text/html"
"https://www.usatoday.com/sitemap/2013/may/7/","176840","385","text/html"
"https://www.usatoday.com/sitemap/2013/october/31/","177923","387","text/html"
"https://www.usatoday.com/sitemap/2013/june/12/","177438","386","text/html"
"https://www.usatoday.com/sitemap/2013/may/6/","177469","386","text/html"
"https://www.usatoday.com/sitemap/2013/june/24/","177583","387","text/html"
"https://www.usatoday.com/sitemap/2013/february/2/","175381","362","text/html"
"https://www.usatoday.com/sitemap/2013/december/30/","178439","386","text/html"
"https://www.usatoday.com/sitemap/2015/march/5/","181349","388","text/html"
"https://www.usatoday.com/sitemap/2015/january/28/","180807","388","text/html"
"https://www.usatoday.com/sitemap/2015/march/7/","181161","387","text/html"
"https://www.usatoday.com/sitemap/2015/march/6/","181109","388","text/html"
"https://www.usatoday.com/sitemap/2015/january/29/","181100","388","text/html"
"https://www.usatoday.com/sitemap/2015/january/17/","180281","386","text/html"
"https://www.usatoday.com/sitemap/2015/april/7/","181291","388","text/html"
"https://www.usatoday.com/sitemap/2015/march/8/","180947","387","text/html"
"https://www.usatoday.com/sitemap/2015/january/18/","181234","387","text/html"
"https://www.usatoday.com/sitemap/2015/april/8/","179339","388","text/html"
"https://www.usatoday.com/sitemap/2015/march/9/","180397","387","text/html"
"https://www.usatoday.com/sitemap/2015/march/30/","179717","387","text/html"
"https://www.usatoday.com/sitemap/2015/january/19/","179932","387","text/html"
"https://www.usatoday.com/sitemap/2015/december/2/","181748","387","text/html"
"https://www.usatoday.com/sitemap/2015/january/12/","180868","387","text/html"
"https://www.usatoday.com/sitemap/2015/january/24/","180024","385","text/html"
"https://www.usatoday.com/sitemap/2015/july/5/","181562","386","text/html"
"https://www.usatoday.com/sitemap/2015/march/15/","181021","387","text/html"
"https://www.usatoday.com/sitemap/2015/march/27/","180887","387","text/html"
"https://www.usatoday.com/sitemap/2015/july/24/","180872","387","text/html"
"https://www.usatoday.com/sitemap/2015/january/4/","179842","386","text/html"
"https://www.usatoday.com/sitemap/2015/july/12/","181579","386","text/html"
"https://www.usatoday.com/sitemap/2015/december/1/","180544","387","text/html"
"https://www.usatoday.com/sitemap/2015/january/25/","180915","387","text/html"
"https://www.usatoday.com/sitemap/2015/january/13/","180977","387","text/html"
"https://www.usatoday.com/sitemap/2015/july/4/","182635","386","text/html"
"https://www.usatoday.com/sitemap/2015/march/16/","180411","388","text/html"
"https://www.usatoday.com/sitemap/2015/july/13/","179866","387","text/html"
"https://www.usatoday.com/sitemap/2015/march/28/","180365","386","text/html"
"https://www.usatoday.com/sitemap/2015/july/25/","180947","386","text/html"
"https://www.usatoday.com/sitemap/2015/january/5/","179295","387","text/html"
"https://www.usatoday.com/sitemap/2015/april/30/","180447","387","text/html"
"https://www.usatoday.com/sitemap/2015/january/14/","181312","388","text/html"
"https://www.usatoday.com/sitemap/2015/january/26/","181208","387","text/html"
"https://www.usatoday.com/sitemap/2015/may/1/","181048","388","text/html"
"https://www.usatoday.com/sitemap/2015/july/3/","181264","385","text/html"
"https://www.usatoday.com/sitemap/2015/july/10/","179637","387","text/html"
"https://www.usatoday.com/sitemap/2015/january/6/","180876","387","text/html"
"https://www.usatoday.com/sitemap/2015/march/17/","179604","388","text/html"
"https://www.usatoday.com/sitemap/2015/march/29/","180632","386","text/html"
"https://www.usatoday.com/sitemap/2015/july/22/","180482","387","text/html"
"https://www.usatoday.com/sitemap/2015/january/27/","180830","388","text/html"
"https://www.usatoday.com/sitemap/2015/january/15/","181494","388","text/html"
"https://www.usatoday.com/sitemap/2015/july/2/","179285","388","text/html"
"https://www.usatoday.com/sitemap/2015/april/20/","179603","387","text/html"
"https://www.usatoday.com/sitemap/2015/january/7/","179462","387","text/html"
"https://www.usatoday.com/sitemap/2015/march/18/","179749","388","text/html"
"https://www.usatoday.com/sitemap/2015/july/11/","182020","386","text/html"
"https://www.usatoday.com/sitemap/2015/july/23/","180907","387","text/html"
"https://www.usatoday.com/sitemap/2015/july/28/","180451","388","text/html"
"https://www.usatoday.com/sitemap/2018/october/11/","185438","387","text/html"
"https://www.usatoday.com/sitemap/2018/february/5/","184169","387","text/html"
"https://www.usatoday.com/sitemap/2018/july/11/","184495","385","text/html"
"https://www.usatoday.com/sitemap/2018/october/23/","185884","387","text/html"
"https://www.usatoday.com/sitemap/2018/july/26/","185501","387","text/html"
"https://www.usatoday.com/sitemap/2018/july/14/","184693","383","text/html"
"https://www.usatoday.com/sitemap/2018/august/3/","184811","386","text/html"
"https://www.usatoday.com/sitemap/2018/september/23/","185436","386","text/html"
"https://www.usatoday.com/sitemap/2018/september/11/","185267","386","text/html"
"https://www.usatoday.com/sitemap/2018/october/20/","185224","386","text/html"
"https://www.usatoday.com/sitemap/2018/february/6/","185171","387","text/html"
"https://www.usatoday.com/sitemap/2018/september/24/","185229","386","text/html"
"https://www.usatoday.com/sitemap/2018/july/13/","185168","386","text/html"
"https://www.usatoday.com/sitemap/2018/july/25/","185143","387","text/html"
"https://www.usatoday.com/sitemap/2018/august/2/","184748","387","text/html"
"https://www.usatoday.com/sitemap/2018/september/12/","185243","386","text/html"
"https://www.usatoday.com/sitemap/2018/october/21/","185315","386","text/html"
"https://www.usatoday.com/sitemap/2018/february/7/","185306","387","text/html"
"https://www.usatoday.com/sitemap/2018/july/28/","183141","377","text/html"
"https://www.usatoday.com/sitemap/2018/june/21/","185283","387","text/html"
"https://www.usatoday.com/sitemap/2018/july/16/","184930","386","text/html"
"https://www.usatoday.com/sitemap/2018/february/17/","187129","386","text/html"
"https://www.usatoday.com/sitemap/2018/july/27/","184987","386","text/html"
